sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
masculino;servicio;fabrica de;robledo;1;4.0;24/01/2018;7800000;agropecuaria
femenino;industria;recreativo educativo;altavista;2;16.0;7/07/2016;2500000;agropecuaria
masculino;servicio;almacen de ropa en;barrio caicedo;3;8.0;25/07/2017;6890000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;13.0;13/03/2019;3000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;26/10/2018;7800000;agropecuaria
femenino;industria;publicidad y;blanquizal;2;9.0;28/05/2019;7812000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;21/03/2017;6000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;26/11/2018;6890000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;27/06/2017;3000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;28/05/2018;6000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;9/04/2018;7000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;17/03/2017;5000000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;1/02/2017;7377000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;27/06/2018;7800000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;23/11/2016;4000000;agropecuaria
femenino;industria;joyeria;jardin botanico;2;12.0;25/02/2016;4136000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;31/10/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;21/06/2017;4000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;9/05/2017;7000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;18/10/2017;4000000;agropecuaria
femenino;industria;recreativo educativo;alfonso lopez;2;16.0;17/03/2016;4500000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;23/08/2018;6890000;agropecuaria
femenino;industria;fabrica de repuestos;el vergel;2;15.0;17/09/2018;13000000;agropecuaria
femenino;industria;carpinteria;toscana;2;9.0;5/12/2016;8281000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;15/11/2018;4000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;5/10/2016;5000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;30/05/2018;6000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;11/10/2017;6000000;agropecuaria
femenino;industria;licorera;calasanz parte alta;2;15.0;14/03/2019;7350000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;15/08/2017;7300000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;13/02/2018;7800000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;14/02/2018;7000000;agropecuaria
femenino;industria;ferreteria;kennedy;2;60.0;10/06/2016;7500000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;17/11/2017;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;12/06/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;5/04/2018;3000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;9/05/2018;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/06/2018;6000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;20/10/2017;7300000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;4/10/2017;7377000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;13/03/2017;2000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;3/10/2018;7800000;agropecuaria
masculino;servicio;tienda;cabecera san cristobal;1;1.0;11/10/2016;5000000;agropecuaria
femenino;comercio;miscelanea;villatina;3;3.0;25/08/2017;7370000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/01/2019;6000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;16/07/2018;7000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;24/08/2017;5000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
masculino;comercio;peluqueria;doce de octubre no.1;3;5.0;3/08/2018;7300000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/06/2018;6000000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;27/09/2018;6890000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;6/12/2018;5000000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;17/11/2017;5000000;agropecuaria
femenino;comercio;distribuidora de;andalucia;3;3.0;12/09/2016;2000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;2/05/2018;7000000;agropecuaria
femenino;industria;legumbreria;villa del socorro;2;16.0;9/09/2016;2500000;agropecuaria
femenino;comercio;miscelanea;villatina;3;3.0;19/07/2018;7370000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;6/06/2018;5000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;29/10/2018;7000000;agropecuaria
femenino;industria;cafeteria;llanaditas;2;16.0;6/05/2016;4500000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;10/09/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;4/04/2018;7800000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;6/02/2019;8281000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;16/02/2017;6890000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;6/06/2017;7800000;agropecuaria
femenino;industria;variedades de helados;olaya herrera;2;60.0;12/06/2019;6500000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;24/04/2017;4000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;15/06/2018;4000000;agropecuaria
femenino;industria;criadero de animales;villa del socorro;2;16.0;8/03/2016;8000000;agropecuaria
femenino;industria;variedades de helados;pablo vi;2;60.0;17/12/2018;6500000;agropecuaria
femenino;industria;cafe e internet;boston;2;6.0;11/09/2017;3500000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;9/05/2018;7000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;30/01/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;21/06/2017;4000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;22/03/2018;7000000;agropecuaria
femenino;industria;carniceria;aguas frias;2;12.0;2018/10/25;5600000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;18/08/2017;3000000;agropecuaria
femenino;industria;recreativo educativo;alfonso lopez;2;16.0;14/08/2017;4500000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;19/04/2018;7000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;23/03/2018;7000000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;16/08/2016;8281000;agropecuaria
femenino;industria;gimnasio;la ladera;2;15.0;4/06/2019;8288000;empresarial ed.
masculino;servicio;tienda;belen;1;7.0;23/05/2017;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;21/03/2017;6000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;5/04/2017;6890000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;28/11/2017;4000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;14/06/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;22/05/2018;7800000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;23/03/2018;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;28/02/2018;6000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;2/08/2017;6890000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;19/09/2017;5000000;agropecuaria
femenino;industria;ferreteria;kennedy;2;60.0;10/06/2016;7500000;agropecuaria
femenino;industria;variedades naturista;el chagualo;2;80.0;28/12/2018;16000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;30/10/2017;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/09/2018;7800000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;22/12/2017;2000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;9/05/2017;7000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;13/03/2017;2000000;agropecuaria
femenino;industria;charcuteria;francisco antonio zea;2;60.0;8/08/2016;8200000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;2/02/2018;6000000;agropecuaria
femenino;comercio;miscelanea;villatina;3;3.0;19/07/2018;7370000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;30/10/2018;6000000;agropecuaria
femenino;comercio;barberia;20 de julio;3;3.0;26/07/2018;7370000;agropecuaria
femenino;industria;panaderia;calasanz;3;6.0;6/12/2017;1000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;8.0;15/01/2019;3000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;18/10/2017;4000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;9/05/2018;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;2/11/2017;6000000;agropecuaria
masculino;servicio;tienda;cabecera san cristobal;1;10.0;12/07/2017;5000000;agropecuaria
femenino;industria;taller de electronica;la libertad;2;80.0;12/09/2018;20000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;22/01/2019;7300000;agropecuaria
masculino;servicio;tienda;san javier no.1;1;7.0;16/02/2018;7000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;8/05/2017;6000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;27/09/2017;5000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;13/03/2018;7000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;13/06/2017;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/10/2018;7800000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;21/06/2018;6000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;23/04/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;11/05/2018;7800000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;20/04/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/10/2017;7800000;agropecuaria
femenino;industria;fabrica de alimentos;santander;3;6.0;4/01/2019;1000000;agropecuaria
femenino;industria;ebanistaria;cristo rey;2;12.0;6/04/2016;782000;agropecuaria
masculino;servicio;almacen de ropa en;barrio caicedo;3;8.0;25/07/2017;6890000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;13/02/2018;7800000;agropecuaria
femenino;comercio;restaurante;el salvador;3;2.0;4/12/2018;7377000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;17/04/2017;7300000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;25/07/2018;7800000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;15/09/2017;7300000;agropecuaria
femenino;industria;granero;belalcazar;2;9.0;18/02/2016;1200000;agropecuaria
femenino;comercio;papeleria;la floresta;3;3.0;19/10/2016;2000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;14/03/2018;7800000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;25/07/2017;6890000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;12/03/2018;6000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;12/10/2017;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;30/10/2018;6000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;26/10/2017;6000000;agropecuaria
femenino;industria;criadero de animales;villa niza;2;60.0;25/04/2019;8000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;7/05/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;11/07/2018;4000000;agropecuaria
femenino;industria;taller de mecanica;boyaca;2;60.0;19/06/2019;8000000;agropecuaria
femenino;industria;variedades naturista;el chagualo;2;12.0;29/06/2016;4100000;agropecuaria
femenino;industria;cafeteria;juan xxiii la quiebra;2;16.0;27/01/2017;1500000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;29/08/2016;8281000;agropecuaria
femenino;industria;fabrica de alimentos;santander;3;6.0;4/12/2017;6800000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;5/09/2018;7000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;21/02/2018;7800000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;29/06/2017;3000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;26/07/2017;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;19/05/2017;6000000;agropecuaria
femenino;industria;fabrica de alimentos;santander;3;6.0;27/04/2017;6800000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;19/05/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;13.0;13/03/2019;3000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;29/01/2018;3000000;agropecuaria
femenino;industria;fabrica de alimentos;calasanz;3;6.0;17/01/2017;1000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/05/2018;7800000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;6/03/2017;6890000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;23/05/2018;7800000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;3/10/2017;7377000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;21/03/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;13/10/2017;4000000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;7/07/2017;7377000;agropecuaria
femenino;industria;fabrica de alimentos;picacho;3;6.0;15/03/2017;6800000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;10/05/2018;6000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;6/11/2018;4000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;5/09/2017;5000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;7/02/2017;6890000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/06/2018;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;20/03/2018;6000000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;5/04/2016;7377000;agropecuaria
femenino;industria;granero;palmitas;2;9.0;19/03/2019;1200000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;11/08/2017;5000000;agropecuaria
femenino;comercio;fabrica de calzado;florencia;3;6.0;2/11/2016;6800000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;2/05/2018;7000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;14/09/2018;7800000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;30/08/2017;3000000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;24/08/2018;7300000;agropecuaria
femenino;industria;ferreteria;santa lucia;2;60.0;1/09/2016;7500000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;26/02/2018;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;3/07/2018;6000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;6/06/2018;5000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;18/04/2018;3000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;9/07/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;5/03/2018;4000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;3/11/2016;4000000;agropecuaria
femenino;industria;productos de belleza;la francia;2;16.0;24/01/2017;1500000;agropecuaria
femenino;industria;fabrica de alimentos;santander;3;6.0;29/02/2016;6800000;agropecuaria
masculino;comercio;peluqueria;doce de octubre no.1;3;5.0;26/05/2016;6890000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;11/05/2017;2000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;4/09/2017;3000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;17/05/2018;7000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;18/07/2017;5000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;13/02/2018;7800000;agropecuaria
femenino;industria;lavanderia;san german;2;12.0;8/02/2019;7600000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;14/03/2018;7800000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;26/04/2017;4000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;7/04/2016;3000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;29/05/2019;7300000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;7/06/2018;7000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;10/07/2018;7800000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;5/06/2017;6890000;agropecuaria
femenino;comercio;barberia;villatina;3;3.0;4/08/2016;7370000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;5/04/2016;7377000;agropecuaria
masculino;comercio;peluqueria;doce de octubre no.1;3;5.0;26/05/2016;6890000;agropecuaria
femenino;industria;recreativo educativo;alfonso lopez;2;16.0;19/02/2018;4500000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;4/04/2018;7800000;agropecuaria
femenino;comercio;papeleria;la floresta;3;3.0;16/06/2017;2000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/05/2018;7800000;agropecuaria
femenino;comercio;miscelanea;granizal;3;6.0;3/09/2018;7370000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;8/02/2018;6000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;7/05/2018;7000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;13/12/2016;6000000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;1/06/2017;4000000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;22/08/2016;7377000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;17/05/2017;7377000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;30/08/2017;3000000;agropecuaria
femenino;industria;cafeteria;llanaditas;2;16.0;15/07/2016;4500000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;7/06/2018;7000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;8/05/2017;6000000;agropecuaria
femenino;comercio;mantenimiento en;el salvador;3;2.0;16/03/2017;7377000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;21/03/2017;6000000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;20/10/2016;6890000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;8/06/2018;7000000;agropecuaria
femenino;industria;gimnasio;la ladera;2;15.0;2017/10/12;3377000;empresarial ed.
femenino;industria;drogueria;antonio nariño;2;12.0;27/05/2019;6300000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;13/06/2017;6000000;agropecuaria
femenino;comercio;barberia;20 de julio;3;3.0;11/02/2019;2000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;5/02/2018;7000000;agropecuaria
femenino;industria;lavanderia;san german;2;12.0;8/02/2019;4200000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;15/09/2017;7377000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;8/05/2017;6000000;agropecuaria
femenino;industria;taller de mecanica;picachito;2;60.0;20/02/2016;8000000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;24/04/2018;5000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;8/03/2017;6890000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;7/11/2017;7800000;agropecuaria
masculino;servicio;tienda;cabecera san cristobal;1;1.0;22/02/2017;5000000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;24/11/2017;2000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;1/09/2017;6890000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;6/02/2019;8281000;agropecuaria
femenino;industria;publicidad y;blanquizal;2;9.0;28/05/2019;7812000;agropecuaria
masculino;servicio;tienda;san javier no.1;1;7.0;20/06/2017;7000000;agropecuaria
femenino;industria;taller de mecanica;picachito;2;60.0;23/12/2016;6500000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;5/04/2017;6890000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;13/06/2017;6000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;7/10/2016;7377000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;13/02/2019;4000000;agropecuaria
femenino;industria;cafe e internet;centro admtivo;2;6.0;23/06/2017;3500000;agropecuaria
femenino;industria;productos de belleza;la francia;2;16.0;15/02/2016;1500000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;2/03/2018;7000000;agropecuaria
femenino;industria;deposito de;el poblado;2;15.0;31/03/2016;78000000;agropecuaria
femenino;industria;ebanistaria;el chagualo;2;12.0;29/06/2016;4100000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;6/02/2017;3000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;10/09/2018;6000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;12/07/2016;3000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;22/03/2018;7000000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;26/04/2017;4000000;agropecuaria
femenino;industria;cafe e internet;carpinelo;2;16.0;13/12/2017;1500000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;30/10/2018;6000000;agropecuaria
femenino;industria;panaderia;santa elena central;3;6.0;24/11/2016;1000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;29/05/2019;7300000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;25/10/2017;4000000;agropecuaria
femenino;industria;lavanderia;santa rosa de lima;2;12.0;26/06/2019;780000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;5/09/2018;7000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;6/02/2017;3000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;5/07/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;18/10/2018;7800000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;2/11/2017;6000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;23/08/2018;6890000;agropecuaria
femenino;industria;ferreteria;santa lucia;2;60.0;23/02/2016;7500000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;8/11/2017;5000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;12/03/2018;6000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;12/10/2017;5000000;agropecuaria
femenino;industria;drogueria;antonio nariño;2;12.0;13/06/2016;28000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;31/01/2018;5000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;21/03/2017;6000000;agropecuaria
femenino;industria;drogueria;el pinal;2;12.0;13/06/2016;28000000;agropecuaria
femenino;industria;joyeria;jesus nazareno;2;12.0;10/01/2018;4600000;agropecuaria
femenino;industria;drogueria;antonio nariño;2;12.0;27/05/2019;6300000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;27/06/2018;7800000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;29/05/2018;7000000;agropecuaria
femenino;industria;fabrica de helados;san diego;2;9.0;20/05/2016;5500000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;22/09/2017;7000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;22/02/2018;5000000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;16/05/2017;6890000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;23/07/2018;4000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;28/05/2018;6000000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;8/03/2018;4000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;28/03/2017;3000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;5/10/2016;5000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;13/08/2018;7300000;agropecuaria
masculino;comercio;peluqueria;doce de octubre no.1;3;5.0;21/11/2018;7300000;agropecuaria
femenino;industria;deposito de;el poblado;2;15.0;31/03/2016;78000000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;24/02/2016;2000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;23/10/2017;4000000;agropecuaria
femenino;industria;bares;cordoba;2;80.0;28/06/2019;6894000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;13/07/2017;7800000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;7/05/2018;7000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;25/01/2018;6000000;agropecuaria
femenino;industria;cafeteria;alfonso lopez;2;16.0;20/01/2017;4500000;agropecuaria
masculino;servicio;tienda;san javier no.1;1;7.0;16/02/2018;7000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;1/03/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;5/06/2018;7800000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;7/10/2016;7377000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;7/04/2017;5000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;8.0;7/03/2017;3000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;12/03/2018;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;9/03/2018;6000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;14/11/2017;7377000;agropecuaria
femenino;industria;legumbreria;trinidad;2;16.0;3/08/2016;2500000;agropecuaria
femenino;industria;panaderia;calasanz;3;6.0;8/08/2018;1000000;agropecuaria
femenino;industria;variedades de helados;girardot;2;60.0;11/08/2016;6500000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;12/10/2017;5000000;agropecuaria
femenino;industria;fabrica de colchones;eduardo santos;2;15.0;1/03/2019;7100000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;28/11/2018;4000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;21/06/2017;4000000;agropecuaria
